location_name,year,Deaths,Incidence,Crude_Count_Ratio,Weighted_ASIR_25_49,Weighted_ASDR_25_49,Weighted_Rate_MIR,Difference,Relative_Difference_Percent
Low-middle SDI,1992,9275.586450733615,18446.606066661843,0.5028343109411971,18.77455672071033,9.508073879530002,0.5064340011309875,0.003599690189790339,0.7158799850098818
Low-middle SDI,1993,9530.726981282316,19070.803294899735,0.4997548783816148,18.94758104650487,9.53798410486816,0.5033879565659685,0.0036330781843536553,0.7269720299917459
Low-middle SDI,1994,9767.164555022793,19644.627047472422,0.49719266909062987,19.0679117876974,9.54857703406986,0.5007667929442905,0.003574123853660627,0.7188609317586581
Low-middle SDI,1995,10057.357360245343,20327.229120513697,0.4947726667820026,19.2730845246719,9.605760900500162,0.498402883472213,0.0036302166902104083,0.733714073944558
Low-middle SDI,1996,10467.328036082363,21253.280538190018,0.4925041109429493,19.646996937603976,9.745818147863067,0.49604619875568656,0.003542087812737238,0.7191996440304882
Low-middle SDI,1997,10947.796792888506,22350.843248468373,0.48981582802871304,20.159290436108368,9.943621424584215,0.49325255053489736,0.00343672250618432,0.7016356576339255
Low-middle SDI,1998,11464.218640474264,23559.783149615174,0.486601195251728,20.6987352376915,10.14001893317817,0.4898859189576779,0.003284723705949899,0.6750340397850163
Low-middle SDI,1999,11809.181945999033,24530.92974323193,0.4813996888665494,20.97128618524814,10.160236524480677,0.484483232679725,0.0030835438131756043,0.6405371429374584
Low-middle SDI,2000,12288.825561890357,25730.393311949683,0.47759960032104104,21.366517153367205,10.266796815654454,0.4805086735456313,0.002909073224590275,0.6091029436864792
Low-middle SDI,2001,12661.744473732671,26762.438364624675,0.4731162497685305,21.71266675928214,10.334812005254939,0.47598077748035345,0.0028645277118229395,0.6054595912155625
Low-middle SDI,2002,12938.56609451163,27669.582832099823,0.4676097277296657,21.907279790108102,10.304911202029938,0.47038752874662987,0.0027778010169641765,0.5940426069515059
Low-middle SDI,2003,13268.545666460484,28685.498368140405,0.4625523843503174,22.144494111287614,10.301781589945362,0.46520735755685116,0.0026549732065337395,0.5739832495432529
Low-middle SDI,2004,13653.820249339762,29822.740695914625,0.4578325107192506,22.439827339257132,10.328405840970813,0.4602711814498629,0.0024386707306123245,0.5326556488487899
Low-middle SDI,2005,14042.364528419088,30960.93646040831,0.4535510269973888,22.725492041138263,10.35944997875524,0.45585151511801375,0.002300488120624944,0.5072170458646497
Low-middle SDI,2006,14444.550842315244,32192.56081001837,0.4486921971681134,23.048245801902237,10.391625555560877,0.4508640546823406,0.00217185751422716,0.48404173906626546
Low-middle SDI,2007,15097.626873950445,33965.23019671746,0.444502415750138,23.721095823512357,10.593849870646359,0.44660035731341435,0.002097941563276362,0.4719752894336793
Low-middle SDI,2008,15855.371657127414,36066.43432661656,0.439615724513869,24.591780125010978,10.860969678050726,0.4416504060641229,0.002034681550253936,0.4628318408091303
Low-middle SDI,2009,16313.472648393623,37605.67565130807,0.43380347157321125,25.05651184308523,10.917983043307451,0.43573435567091734,0.001930884097706087,0.4451057274169834
Low-middle SDI,2010,17055.876571285404,39743.343709011955,0.42915051879285937,25.89302364671183,11.159823515726563,0.4309973090818907,0.0018467902890313415,0.4303362592281479
Low-middle SDI,2011,17870.840318931125,41968.673026972494,0.4258138042021454,26.75142014008858,11.43888036342228,0.427598994876554,0.001785190674408632,0.4192420858111001
Low-middle SDI,2012,18770.289949419726,44413.819143590146,0.42262274020469315,27.718731445007105,11.762435455216082,0.4243497029635826,0.0017269627588894498,0.40862987118321925
Low-middle SDI,2013,19934.146652444146,47467.02582667103,0.4199577771153178,29.026106820391444,12.238584414443123,0.42164057653936776,0.0016827994240499744,0.4007068128632163
Low-middle SDI,2014,21538.177067380122,51576.11756744351,0.41759981330924584,30.92368958093841,12.963673060620428,0.4192149525589382,0.0016151392496923656,0.3867672346147044
Low-middle SDI,2015,22859.39429737911,55112.99821106832,0.4147731939720214,32.420203457413095,13.496230053987277,0.41629072660558136,0.0015175326335599704,0.3658704698410009
Low-middle SDI,2016,23910.53869154624,58096.108478432725,0.41156868020553655,33.523906280544686,13.845650037825333,0.4130082551227193,0.0014395749171827732,0.34977756724925424
Low-middle SDI,2017,24915.27134974216,61061.52366736403,0.40803553290726013,34.57060021575118,14.152944768478582,0.4093925092463442,0.0013569763390840484,0.3325632768831577
Low-middle SDI,2018,25977.568670672226,64401.09358507357,0.40337154580078627,35.77859426662631,14.477813153485839,0.4046501392870683,0.0012785934862820092,0.3169766186020162
Low-middle SDI,2019,27291.05703716843,68628.53755377779,0.39766339208063367,37.44719778479323,14.936881716122969,0.3988784902401595,0.001215098159525807,0.30555947158430463
Low-middle SDI,2020,28811.309989840665,73532.20202561002,0.3918189472934072,39.45787360761631,15.506905514920422,0.3929990163465682,0.0011800690531609814,0.3011771281896003
Low-middle SDI,2021,31150.452415944586,80851.12169726109,0.3852816357030188,42.63991474732889,16.477965079227204,0.38644460658213303,0.0011629708791142113,0.3018495488351425
Low-middle SDI,2022,33857.21732712397,88446.34028189273,0.38279952815702234,45.79127916426263,17.57936160170281,0.38390195518762565,0.0011024270306033146,0.2879906973529689
Low-middle SDI,2023,35718.640308425034,94276.90303465076,0.37886947023808065,47.92685048913508,18.208728089207796,0.3799274916538836,0.0010580214158029677,0.279257501307284
Low SDI,1990,10385.95742492165,18959.51936927357,0.5477964510932423,20.025352174402034,11.06812285187359,0.5527055282464258,0.004909077153183561,0.8961498643130117
Low SDI,1991,10855.56610058885,19906.012036154552,0.5453410799145649,20.51297858531134,11.28775574916654,0.550273852342893,0.004932772428328125,0.9045297722850565
Low SDI,1992,10936.883388089826,20137.106501720627,0.5431208990802784,20.25373662373528,11.101354446645983,0.5481138938894045,0.004992994809126072,0.9193155368502959
Low SDI,1993,11126.87491243655,20561.209768501685,0.541158571782198,20.151392868053538,11.00658131588518,0.5461945676883787,0.005035995906180757,0.9305952393206418
Low SDI,1994,11332.537588451502,20995.181085489534,0.5397685088929189,20.045231375395826,10.921523863654738,0.544843991028219,0.005075482135300069,0.9403071968222099
Low SDI,1995,11461.728865769837,21324.667956367524,0.5374868621270783,19.840655157286925,10.766028778355802,0.5426246609805996,0.00513779885352128,0.9558929186080256
Low SDI,1996,11775.537338386981,22026.092074573564,0.534617638867514,19.938464696976926,10.760972593031209,0.5397091880731815,0.005091549205667456,0.9523720946530867
Low SDI,1997,12146.89561866253,22864.440091452365,0.5312570773689543,20.09966320550472,10.779932364177592,0.5363240296098732,0.005066952240918909,0.9537665391702532
Low SDI,1998,12649.945420342772,23978.20065205701,0.5275602454038842,20.467452309751614,10.901300956712344,0.5326164092987027,0.005056163894818444,0.9584050236665531
Low SDI,1999,13133.177227821323,25086.09948553455,0.5235240829445938,20.781587353893762,10.984598813277739,0.5285736178964019,0.0050495349518080435,0.9645277297286148
Low SDI,2000,13556.07485394194,26070.354042396397,0.5199804663909298,20.95996994798943,11.002486390074624,0.5249285384175864,0.004948072026656591,0.9515880588746084
Low SDI,2001,13905.043837359222,26920.21330706317,0.5165279962217423,21.10062535861298,11.004005124330705,0.5215013743580365,0.004973378136294171,0.9628477396526502
Low SDI,2002,14215.84286797593,27746.304168565068,0.5123508623567115,21.16887851599433,10.951155133947843,0.5173233492588473,0.004972486902135809,0.970523769446463
Low SDI,2003,14375.364408090303,28269.73494319393,0.5085072229002713,20.970053458968277,10.766668455512427,0.5134306632350447,0.004923440334773432,0.968214434928294
Low SDI,2004,14612.360031200156,28926.021391568756,0.505163148204658,20.849505641305296,10.633653054052775,0.5100194334097914,0.0048562852051333705,0.9613300618607212
Low SDI,2005,15028.995021476196,29967.553101880185,0.5015089143375295,20.995070925642104,10.629406408670892,0.5062810431227828,0.004772128785253238,0.9515541297121288
Low SDI,2006,15548.941710965017,31235.653970796222,0.4977946588056873,21.25675950488795,10.680843233962856,0.5024680846347637,0.004673425829076372,0.9388260292484629
Low SDI,2007,16248.515785511634,32908.16501190941,0.4937533216948232,21.741810724787243,10.834251588941578,0.49831413427722215,0.004560812582398932,0.9237026632537448
Low SDI,2008,16937.594576631393,34565.046535792615,0.4900208816178582,22.168897158510134,10.961698499565058,0.4944629595774507,0.004442077959592505,0.906507891036501
Low SDI,2009,17810.314954281323,36659.55546641618,0.4858300851628534,22.81864014586712,11.184585362721862,0.49015126629917066,0.0043211811363172425,0.8894428871914606
Low SDI,2010,18760.883889528137,38911.663132091606,0.48214037590327197,23.50201406598279,11.430170246776308,0.48634854079678763,0.004208164893515665,0.8728090622221352
Low SDI,2011,19692.433419124427,41123.230050291095,0.4788639753015956,24.108682956622445,11.64358536148892,0.48296231620941904,0.004098340907823461,0.855846570049934
Low SDI,2012,20835.61579124965,43815.946812886206,0.47552586003052943,24.938022067436442,11.957553656671738,0.47949086035518695,0.003965000324657519,0.8338138170662202
Low SDI,2013,22599.371611855604,47885.79855774825,0.471943087356092,26.467019674392567,12.59194725254519,0.47575992338601614,0.0038168360299241644,0.8087492183235012
Low SDI,2014,24364.06868668717,52074.772059860654,0.46786702510536854,27.94820308317926,13.179012783410505,0.47155134604493937,0.0036843209395708287,0.7874718118339397
Low SDI,2015,26147.775930754266,56401.00834584418,0.4636047598727182,29.39676643057188,13.732999730113503,0.46716021513956507,0.003555455266846863,0.7669151774505112
Low SDI,2016,27788.955411181156,60473.50100818701,0.45952284798955223,30.61481237571262,14.17361108973354,0.4629657995545244,0.003442951564972152,0.7492449135087176
Low SDI,2017,29850.18730088976,65464.08034454548,0.4559781049971918,32.18504807025449,14.783128390598618,0.45931664785243015,0.0033385428552383245,0.7321717465488486
Low SDI,2018,32353.584858956223,71575.35137632572,0.4520213207036732,34.14636145114764,15.546998683319842,0.45530469492518405,0.0032833742215108708,0.7263759630628863
Low SDI,2019,34983.243268503145,78262.6637904169,0.4469978604636604,36.25536526325878,16.322287929581005,0.45020337848097824,0.003205518017317832,0.7171215571351475
Low SDI,2020,37137.82169953235,84281.24435158161,0.4406415921508096,37.971950937383156,16.847308515616014,0.4436777173603145,0.003036125209504914,0.6890237470968952
Low SDI,2021,41687.29796887726,96262.46194367016,0.4330587139280874,42.22467571029192,18.409555494067686,0.43599045307956047,0.002931739151473045,0.6769842188096176
Low SDI,2022,47659.16383186121,110960.37271139605,0.4295151743570742,47.249717874234555,20.43463592161389,0.43248164943556144,0.0029664750784872407,0.6906566416256865
Low SDI,2023,52991.24207464507,125120.74163790276,0.4235208437942352,51.7901280182233,22.08634266033996,0.4264585453924438,0.0029377015982086085,0.6936380207147153
